name;hash;path;type;size
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T0_PE_REP2);8d5b0769e3061fb3d8e20389807418ed;/storage/nf-core/exec/nextflow_workflow_tracer/work/8d/5b0769e3061fb3d8e20389807418ed/versions.yml;f;95
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T100_SE);1dc723d5a413f373f4f1f26e373aef23;/storage/nf-core/exec/nextflow_workflow_tracer/work/1d/c723d5a413f373f4f1f26e373aef23/OSMOTIC_STRESS_T100_SE.mRp.clN.sorted.bam.bai;f;10824
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T100_SE);1dc723d5a413f373f4f1f26e373aef23;/storage/nf-core/exec/nextflow_workflow_tracer/work/1d/c723d5a413f373f4f1f26e373aef23/versions.yml;f;100
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);88011748f2f48e6e9cb9aa6f4850b68c;/storage/nf-core/exec/nextflow_workflow_tracer/work/88/011748f2f48e6e9cb9aa6f4850b68c/consensus_peaks.mLb.clN.bed;f;66014
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);88011748f2f48e6e9cb9aa6f4850b68c;/storage/nf-core/exec/nextflow_workflow_tracer/work/88/011748f2f48e6e9cb9aa6f4850b68c/consensus_peaks.mLb.clN.saf;f;62238
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);88011748f2f48e6e9cb9aa6f4850b68c;/storage/nf-core/exec/nextflow_workflow_tracer/work/88/011748f2f48e6e9cb9aa6f4850b68c/consensus_peaks.mLb.clN.boolean.intersect.plot.pdf;f;22554
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);88011748f2f48e6e9cb9aa6f4850b68c;/storage/nf-core/exec/nextflow_workflow_tracer/work/88/011748f2f48e6e9cb9aa6f4850b68c/consensus_peaks.mLb.clN.boolean.txt;f;442733
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);88011748f2f48e6e9cb9aa6f4850b68c;/storage/nf-core/exec/nextflow_workflow_tracer/work/88/011748f2f48e6e9cb9aa6f4850b68c/consensus_peaks.mLb.clN.boolean.intersect.txt;f;6370
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);88011748f2f48e6e9cb9aa6f4850b68c;/storage/nf-core/exec/nextflow_workflow_tracer/work/88/011748f2f48e6e9cb9aa6f4850b68c/versions.yml;f;110
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T100_SE);81fd84a28d07973d863c40a5c6673dfa;/storage/nf-core/exec/nextflow_workflow_tracer/work/81/fd84a28d07973d863c40a5c6673dfa/OSMOTIC_STRESS_T100_SE.mRp.clN_peaks.broadPeak;f;111167
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T100_SE);81fd84a28d07973d863c40a5c6673dfa;/storage/nf-core/exec/nextflow_workflow_tracer/work/81/fd84a28d07973d863c40a5c6673dfa/OSMOTIC_STRESS_T100_SE.mRp.clN_peaks.xls;f;117718
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T100_SE);81fd84a28d07973d863c40a5c6673dfa;/storage/nf-core/exec/nextflow_workflow_tracer/work/81/fd84a28d07973d863c40a5c6673dfa/versions.yml;f;97
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T100_SE);81fd84a28d07973d863c40a5c6673dfa;/storage/nf-core/exec/nextflow_workflow_tracer/work/81/fd84a28d07973d863c40a5c6673dfa/OSMOTIC_STRESS_T100_SE.mRp.clN_peaks.gappedPeak;f;151552
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T15_PE_REP1);e76e9a5c8f60f2232f0bcfbd52a8122d;/storage/nf-core/exec/nextflow_workflow_tracer/work/e7/6e9a5c8f60f2232f0bcfbd52a8122d/OSMOTIC_STRESS_T15_PE_REP1.mLb.clN.bigWig;f;1237219
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T15_PE_REP1);e76e9a5c8f60f2232f0bcfbd52a8122d;/storage/nf-core/exec/nextflow_workflow_tracer/work/e7/6e9a5c8f60f2232f0bcfbd52a8122d/versions.yml;f;91
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE);5df01e4e369f451b249f5bf00a4396be;/storage/nf-core/exec/nextflow_workflow_tracer/work/5d/f01e4e369f451b249f5bf00a4396be/OSMOTIC_STRESS_T0_PE.mRp.clN.sorted.bam.bai;f;10448
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE);5df01e4e369f451b249f5bf00a4396be;/storage/nf-core/exec/nextflow_workflow_tracer/work/5d/f01e4e369f451b249f5bf00a4396be/versions.yml;f;100
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_MKARV;b6224e0b79692d867385f464128bfd7b;/storage/nf-core/exec/nextflow_workflow_tracer/work/b6/224e0b79692d867385f464128bfd7b/html;d;3322642
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_MKARV;b6224e0b79692d867385f464128bfd7b;/storage/nf-core/exec/nextflow_workflow_tracer/work/b6/224e0b79692d867385f464128bfd7b/versions.yml;f;141
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE);fcc19e1774bab7126fa27fe0b1ff27ca;/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/c19e1774bab7126fa27fe0b1ff27ca/OSMOTIC_STRESS_T0_PE.mRp.clN_peaks.broadPeak;f;95214
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE);fcc19e1774bab7126fa27fe0b1ff27ca;/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/c19e1774bab7126fa27fe0b1ff27ca/OSMOTIC_STRESS_T0_PE.mRp.clN_peaks.xls;f;101029
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE);fcc19e1774bab7126fa27fe0b1ff27ca;/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/c19e1774bab7126fa27fe0b1ff27ca/versions.yml;f;97
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE);fcc19e1774bab7126fa27fe0b1ff27ca;/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/c19e1774bab7126fa27fe0b1ff27ca/OSMOTIC_STRESS_T0_PE.mRp.clN_peaks.gappedPeak;f;130340
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T100_SE);f7b61ccb1e62b6a8193298f4109f8157;/storage/nf-core/exec/nextflow_workflow_tracer/work/f7/b61ccb1e62b6a8193298f4109f8157/OSMOTIC_STRESS_T100_SE.FRiP.txt;f;32
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T100_SE);f7b61ccb1e62b6a8193298f4109f8157;/storage/nf-core/exec/nextflow_workflow_tracer/work/f7/b61ccb1e62b6a8193298f4109f8157/versions.yml;f;117
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS;9fc637d89f1173297873b17fe33106b9;/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/c637d89f1173297873b17fe33106b9/macs2_annotatePeaks.mLb.clN.summary.txt;f;276
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS;9fc637d89f1173297873b17fe33106b9;/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/c637d89f1173297873b17fe33106b9/macs2_annotatePeaks.mLb.clN.plots.pdf;f;50143
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS;9fc637d89f1173297873b17fe33106b9;/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/c637d89f1173297873b17fe33106b9/macs2_annotatePeaks.mLb.clN.summary_mqc.tsv;f;702
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS;9fc637d89f1173297873b17fe33106b9;/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/c637d89f1173297873b17fe33106b9/versions.yml;f;104
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS (consensus_peaks);9d45cdca491cd18a00fee09dee47e2a0;/storage/nf-core/exec/nextflow_workflow_tracer/work/9d/45cdca491cd18a00fee09dee47e2a0/consensus_peaks.mLb.clN.featureCounts.txt;f;100006
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS (consensus_peaks);9d45cdca491cd18a00fee09dee47e2a0;/storage/nf-core/exec/nextflow_workflow_tracer/work/9d/45cdca491cd18a00fee09dee47e2a0/consensus_peaks.mLb.clN.featureCounts.txt.summary;f;814
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS (consensus_peaks);9d45cdca491cd18a00fee09dee47e2a0;/storage/nf-core/exec/nextflow_workflow_tracer/work/9d/45cdca491cd18a00fee09dee47e2a0/versions.yml;f;98
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T100_SE);70ccd6fd526b8de35bb1821f3e337552;/storage/nf-core/exec/nextflow_workflow_tracer/work/70/ccd6fd526b8de35bb1821f3e337552/OSMOTIC_STRESS_T100_SE.mRp.clN.sorted.bam.flagstat;f;467
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T100_SE);70ccd6fd526b8de35bb1821f3e337552;/storage/nf-core/exec/nextflow_workflow_tracer/work/70/ccd6fd526b8de35bb1821f3e337552/versions.yml;f;122
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T0_PE);43154c894cee9631155c6b47138cfccd;/storage/nf-core/exec/nextflow_workflow_tracer/work/43/154c894cee9631155c6b47138cfccd/OSMOTIC_STRESS_T0_PE.mRp.clN.sorted.bam.flagstat;f;499
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T0_PE);43154c894cee9631155c6b47138cfccd;/storage/nf-core/exec/nextflow_workflow_tracer/work/43/154c894cee9631155c6b47138cfccd/versions.yml;f;122
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T100_SE);fcebb54a78936cc64cb51ad8d8c9651d;/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/ebb54a78936cc64cb51ad8d8c9651d/OSMOTIC_STRESS_T100_SE.mRp.clN_peaks.annotatePeaks.txt;f;231501
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T100_SE);fcebb54a78936cc64cb51ad8d8c9651d;/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/ebb54a78936cc64cb51ad8d8c9651d/versions.yml;f;99
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:HOMER_ANNOTATEPEAKS (consensus_peaks);de56c71a7f1e96f7b473d6f2895fd886;/storage/nf-core/exec/nextflow_workflow_tracer/work/de/56c71a7f1e96f7b473d6f2895fd886/consensus_peaks.mLb.clN.annotatePeaks.txt;f;287644
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:HOMER_ANNOTATEPEAKS (consensus_peaks);de56c71a7f1e96f7b473d6f2895fd886;/storage/nf-core/exec/nextflow_workflow_tracer/work/de/56c71a7f1e96f7b473d6f2895fd886/versions.yml;f;93
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T0_PE);223fc717880599472c54390f9c5f7b77;/storage/nf-core/exec/nextflow_workflow_tracer/work/22/3fc717880599472c54390f9c5f7b77/OSMOTIC_STRESS_T0_PE.mRp.clN.sorted.bam.idxstats;f;313
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T0_PE);223fc717880599472c54390f9c5f7b77;/storage/nf-core/exec/nextflow_workflow_tracer/work/22/3fc717880599472c54390f9c5f7b77/versions.yml;f;122
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE);a14b4e8c834e9eb2635ec33d3d443766;/storage/nf-core/exec/nextflow_workflow_tracer/work/a1/4b4e8c834e9eb2635ec33d3d443766/OSMOTIC_STRESS_T100_SE.mRp.clN_peaks.count_mqc.tsv;f;390
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE);a14b4e8c834e9eb2635ec33d3d443766;/storage/nf-core/exec/nextflow_workflow_tracer/work/a1/4b4e8c834e9eb2635ec33d3d443766/OSMOTIC_STRESS_T100_SE.mRp.clN_peaks.FRiP_mqc.tsv;f;591
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE);a14b4e8c834e9eb2635ec33d3d443766;/storage/nf-core/exec/nextflow_workflow_tracer/work/a1/4b4e8c834e9eb2635ec33d3d443766/versions.yml;f;97
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T100_SE);49230fc1be9a590676abb8d3f5bc6263;/storage/nf-core/exec/nextflow_workflow_tracer/work/49/230fc1be9a590676abb8d3f5bc6263/OSMOTIC_STRESS_T100_SE.mRp.clN.sorted.bam.stats;f;29303
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T100_SE);49230fc1be9a590676abb8d3f5bc6263;/storage/nf-core/exec/nextflow_workflow_tracer/work/49/230fc1be9a590676abb8d3f5bc6263/versions.yml;f;119
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T0_PE);33b67957ee05f4a15969aeb7eaa5bb0d;/storage/nf-core/exec/nextflow_workflow_tracer/work/33/b67957ee05f4a15969aeb7eaa5bb0d/OSMOTIC_STRESS_T0_PE.FRiP.txt;f;30
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T0_PE);33b67957ee05f4a15969aeb7eaa5bb0d;/storage/nf-core/exec/nextflow_workflow_tracer/work/33/b67957ee05f4a15969aeb7eaa5bb0d/versions.yml;f;117
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE);1edc43518e08d400d313bd2c56678b31;/storage/nf-core/exec/nextflow_workflow_tracer/work/1e/dc43518e08d400d313bd2c56678b31/OSMOTIC_STRESS_T0_PE.mRp.clN.sorted.bam.stats;f;63288
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE);1edc43518e08d400d313bd2c56678b31;/storage/nf-core/exec/nextflow_workflow_tracer/work/1e/dc43518e08d400d313bd2c56678b31/versions.yml;f;119
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T100_SE);981d50053686a7d3eb4ef82d5941d8d5;/storage/nf-core/exec/nextflow_workflow_tracer/work/98/1d50053686a7d3eb4ef82d5941d8d5/OSMOTIC_STRESS_T100_SE.mRp.clN.sorted.bam.idxstats;f;303
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T100_SE);981d50053686a7d3eb4ef82d5941d8d5;/storage/nf-core/exec/nextflow_workflow_tracer/work/98/1d50053686a7d3eb4ef82d5941d8d5/versions.yml;f;122
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:PLOT_MACS2_QC;274982273f01def7e76a3802e11ab5e6;/storage/nf-core/exec/nextflow_workflow_tracer/work/27/4982273f01def7e76a3802e11ab5e6/macs2_peak.mRp.clN.summary.txt;f;860
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:PLOT_MACS2_QC;274982273f01def7e76a3802e11ab5e6;/storage/nf-core/exec/nextflow_workflow_tracer/work/27/4982273f01def7e76a3802e11ab5e6/macs2_peak.mRp.clN.plots.pdf;f;59430
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:PLOT_MACS2_QC;274982273f01def7e76a3802e11ab5e6;/storage/nf-core/exec/nextflow_workflow_tracer/work/27/4982273f01def7e76a3802e11ab5e6/versions.yml;f;95
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);482b72bdfd26423ad7f271527e7fa79d;/storage/nf-core/exec/nextflow_workflow_tracer/work/48/2b72bdfd26423ad7f271527e7fa79d/consensus_peaks.mRp.clN.bed;f;47056
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);482b72bdfd26423ad7f271527e7fa79d;/storage/nf-core/exec/nextflow_workflow_tracer/work/48/2b72bdfd26423ad7f271527e7fa79d/consensus_peaks.mRp.clN.saf;f;44350
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);482b72bdfd26423ad7f271527e7fa79d;/storage/nf-core/exec/nextflow_workflow_tracer/work/48/2b72bdfd26423ad7f271527e7fa79d/consensus_peaks.mRp.clN.boolean.intersect.plot.pdf;f;5619
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);482b72bdfd26423ad7f271527e7fa79d;/storage/nf-core/exec/nextflow_workflow_tracer/work/48/2b72bdfd26423ad7f271527e7fa79d/consensus_peaks.mRp.clN.boolean.txt;f;158176
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);482b72bdfd26423ad7f271527e7fa79d;/storage/nf-core/exec/nextflow_workflow_tracer/work/48/2b72bdfd26423ad7f271527e7fa79d/consensus_peaks.mRp.clN.boolean.intersect.txt;f;132
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks);482b72bdfd26423ad7f271527e7fa79d;/storage/nf-core/exec/nextflow_workflow_tracer/work/48/2b72bdfd26423ad7f271527e7fa79d/versions.yml;f;112
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T0_PE);85a61f4bcd76460d8a68a1a5f660c9e5;/storage/nf-core/exec/nextflow_workflow_tracer/work/85/a61f4bcd76460d8a68a1a5f660c9e5/OSMOTIC_STRESS_T0_PE.mRp.clN_peaks.annotatePeaks.txt;f;200828
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T0_PE);85a61f4bcd76460d8a68a1a5f660c9e5;/storage/nf-core/exec/nextflow_workflow_tracer/work/85/a61f4bcd76460d8a68a1a5f660c9e5/versions.yml;f;99
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T0_PE);a1d45eca2f7ae283232c1f2ecf49e866;/storage/nf-core/exec/nextflow_workflow_tracer/work/a1/d45eca2f7ae283232c1f2ecf49e866/OSMOTIC_STRESS_T0_PE.mRp.clN_peaks.count_mqc.tsv;f;388
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T0_PE);a1d45eca2f7ae283232c1f2ecf49e866;/storage/nf-core/exec/nextflow_workflow_tracer/work/a1/d45eca2f7ae283232c1f2ecf49e866/OSMOTIC_STRESS_T0_PE.mRp.clN_peaks.FRiP_mqc.tsv;f;589
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T0_PE);a1d45eca2f7ae283232c1f2ecf49e866;/storage/nf-core/exec/nextflow_workflow_tracer/work/a1/d45eca2f7ae283232c1f2ecf49e866/versions.yml;f;97
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T100_SE);b85bf0dcbe84c6f59641fa8b25db8e0f;/storage/nf-core/exec/nextflow_workflow_tracer/work/b8/5bf0dcbe84c6f59641fa8b25db8e0f/OSMOTIC_STRESS_T100_SE.mRp.clN.bedGraph;f;3547725
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T100_SE);b85bf0dcbe84c6f59641fa8b25db8e0f;/storage/nf-core/exec/nextflow_workflow_tracer/work/b8/5bf0dcbe84c6f59641fa8b25db8e0f/OSMOTIC_STRESS_T100_SE.mRp.clN.scale_factor.txt;f;8
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T100_SE);b85bf0dcbe84c6f59641fa8b25db8e0f;/storage/nf-core/exec/nextflow_workflow_tracer/work/b8/5bf0dcbe84c6f59641fa8b25db8e0f/versions.yml;f;97
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T0_PE);0b9d01ebc74e810dc984a2e6c34faf8e;/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/9d01ebc74e810dc984a2e6c34faf8e/OSMOTIC_STRESS_T0_PE.mRp.clN.bedGraph;f;3437939
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T0_PE);0b9d01ebc74e810dc984a2e6c34faf8e;/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/9d01ebc74e810dc984a2e6c34faf8e/OSMOTIC_STRESS_T0_PE.mRp.clN.scale_factor.txt;f;8
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T0_PE);0b9d01ebc74e810dc984a2e6c34faf8e;/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/9d01ebc74e810dc984a2e6c34faf8e/versions.yml;f;97
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS (consensus_peaks);d607f739e0b62e68b38e3495a6161e98;/storage/nf-core/exec/nextflow_workflow_tracer/work/d6/07f739e0b62e68b38e3495a6161e98/consensus_peaks.mRp.clN.featureCounts.txt;f;64327
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS (consensus_peaks);d607f739e0b62e68b38e3495a6161e98;/storage/nf-core/exec/nextflow_workflow_tracer/work/d6/07f739e0b62e68b38e3495a6161e98/consensus_peaks.mRp.clN.featureCounts.txt.summary;f;644
NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS (consensus_peaks);d607f739e0b62e68b38e3495a6161e98;/storage/nf-core/exec/nextflow_workflow_tracer/work/d6/07f739e0b62e68b38e3495a6161e98/versions.yml;f;100
